"","EFT_ln_k","EFT_s","NCC_ln_k","NCC_s","sigma_sq","Sigma_11","Sigma_12","Sigma_22","n_EFT","n_NCC","EFT_est_ln_k","EFT_est_s","NCC_est_ln_k","NCC_est_s","est_sigma_sq","est_Sigma_11","est_Sigma_12","est_Sigma_22","est_con_sigma_sq","est_con_g","red_est_ln_k","red_est_s","red_est_sigma_sq","red_est_Sigma_11","red_est_Sigma_12","red_est_Sigma_22","red_est_con_sigma_sq","red_est_con_g","mse_ln_k","mse_s","err_inprod","EFT_ln_k_mazur","NCC_ln_k_mazur","est_sigma_sq_mazur","est_g_mazur","EFT_ln_k_nl","EFT_s_nl","NCC_ln_k_nl","NCC_s_nl","var_ln_k_nl","var_s_nl","corr_ln_k_s_nl","var_residual_nl","lik_ut_nl","BIC_ut_nl","deriv_offset","p_value_nl","p_value_nl_lrt","mse_ln_k_nl","mse_s_nl","err_inprod_nl","lik_uc","lik_uc_red","lik_con","lik_con_red","F_con","lik_mazur","F_mazur","BIC_lin_uc","BIC_lin_con","BIC_mazur","BIC_nl","mh_dist_lin","mh_dist_nl"
"11",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-6.09999668129664,0.871841819698027,-5.92271888709891,0.833311155210997,1.33355472121792,9.55541516721713,-1.06281400036497,0.184846589273848,1.33355472121792,10.2936305542691,-6.01135778419778,0.852576487454512,1.33355472121792,9.56327202129603,-1.06452165816728,0.185217742300301,1.33355472121792,10.2978979207741,2.67260004402335,0.0674810511253325,-0.406286163876603,-6.86352995606745,-6.9158078903106,1.94679417766407,12.0991578894981,-4.08659012443332,0.593175903541306,-4.54522282478868,0.650098151365138,4.82099749,0.09159092,-0.79,0.02721406,72.8532369086125,-96.1512306883877,1314.15690305672,0.82159839025479,0.730734689182637,7.90279672325989,0.166679951379772,-1.10439965843713,-912.517899099494,-912.573065290971,-935.499388600256,-935.525833527099,0.0256942106389355,-948.534141363292,0.0127532355785077,1874.59104132783,1908.16520954714,NA,2532.16257542506,0.413745186793335,1.06991595506611
"12",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-6.18680333177502,0.779520271069334,-4.9842394114631,0.636326375183596,1.30627184876518,8.11745718635169,-0.969807173588005,0.170096166605159,1.30627184876518,8.12193112045454,-5.58552137161906,0.707923323126465,1.30627184876518,8.47899718196069,-1.01285712678828,0.175222289559893,1.30627184876518,8.23861526249295,3.50885206135976,0.0892663407317768,-0.544072112989578,-7.5003645032457,-7.15091276036334,2.07827874573323,8.38324241603183,-4.95778376644988,0.633969994115408,-3.42838122529022,0.436589708941193,3.3192027,0.08132018,-0.789,0.0255123,98.0361508232821,-146.517058517727,1286.23797583179,0.0705051470410743,0.046331719952709,8.2720987514429,0.156228579063273,-1.1029173114477,-897.202569404037,-898.36283015263,-915.485993098786,-916.375726959272,0.869829157207715,-952.869575586116,0.745185937130863,1843.96038193691,1868.1384185442,NA,2425.95889314586,0.513369371179252,1.03188479120293
"13",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-6.44184534990192,0.888048026411297,-5.33774012943434,0.734048200099538,1.42336866599087,9.27067328266033,-1.08403096960018,0.181232704657751,1.42336866599087,7.98430012792109,-5.88979273966813,0.811048113255418,1.42336866599087,9.57543536712627,-1.12653897264566,0.187161691283764,1.42336866599087,8.0427376402566,2.34411615336698,0.0618435635090633,-0.364080632771493,-7.10882623875214,-6.92221213294376,2.08376181297294,9.04452437908352,-4.49814368369282,0.628553569031259,-3.76111035902316,0.512760490866444,5.71176936,0.11521076,-0.883,0.03089585,48.9542620991067,-48.353281069376,1282.22600418553,0.583475500980102,0.529458443594917,7.79823318940831,0.162931077604726,-1.08410065436741,-917.257569111789,-918.139716095885,-935.454843662988,-935.908677536834,0.442299431478848,-955.898680873857,0.197996925067897,1884.07038135241,1908.0761196726,NA,2516.09872730168,0.375719629164405,1.05284502399479
"14",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-5.69309460208526,0.768032077315422,-6.68091750653188,1.00843937248625,1.41522638685641,7.59560626902425,-1.06043164175395,0.20201065235896,1.41522638685641,6.53749822098204,-6.18700605430857,0.888235724900834,1.41522638685641,7.8395547916616,-1.1198015998954,0.216459569251798,1.41522638685641,6.75039568215952,2.51767114406501,0.0637887986826292,-0.384130279405006,-7.075099459144,-6.63063790911367,2.09365453279353,6.79866623397373,-3.60646254717623,0.4940678849625,-4.60143592630693,0.689015978642891,3.6173208,0.1086444,-0.871,0.0275638,78.3601416384354,-107.165040148033,1240.98401256509,0.165882498829605,0.139457348846793,9.39289747344977,0.21611592865899,-1.38195868836666,-909.075397534321,-911.207143668134,-921.758133799736,-923.707883825279,1.92066743309724,-948.201450812455,1.43975965244135,1867.70603819748,1880.6826999461,NA,2374.80298498215,0.387944753239685,1.29435126546003
"15",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-4.87211772615596,0.642719646819125,-5.21846567430393,0.734641090377869,1.35826383976948,7.19774677115342,-0.873277480173907,0.162459541696327,1.35826383976948,7.6565102077119,-5.04529170022994,0.688680368598497,1.35826383976948,7.22773599645,-0.88123668101575,0.164571929642808,1.35826383976948,7.69643872615709,3.34773868866939,0.0806089040302293,-0.507204678461467,-7.00070161703742,-6.79940539095716,2.13311768838394,8.03324772849293,-2.94586249961206,0.388198525450183,-3.94417964200738,0.563090173998004,3.96629801,0.09529856,-0.854,0.03153083,46.1787764986449,-42.8023098684524,1209.65681277827,0.221830325698009,0.170956315057881,6.66395387706219,0.142524205189059,-0.923554636865547,-902.548460998799,-902.94336879175,-921.382485156027,-921.704620746292,0.313652868086982,-957.92003015152,0.250241589178049,1854.65216512643,1879.93140265868,NA,2376.51131568809,0.462544485635657,0.96284613935334
"16",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-5.58832277157829,0.800426336092999,-5.84154501563077,0.835433363866064,1.40067703203947,5.60677238563132,-0.806142913007389,0.181176752269847,1.40067703203947,7.22693150395947,-5.71493389360453,0.817929849979532,1.40067703203947,5.62280276185207,-0.808359052539965,0.181483125268223,1.40067703203947,7.23012188568346,2.07325968451635,0.0576429297621932,-0.329711299571381,-6.77733101749651,-6.8219904488391,2.03667754640135,8.04644341712966,-4.03239123545287,0.577941139956485,-4.14601996967237,0.595361390021659,3.35663762,0.10518713,-0.838,0.02928581,65.0575375302207,-80.5598319316039,1239.61624355093,0.984233728887663,0.967441597814329,6.33971754559486,0.148410035670654,-0.930065614458608,-905.759688514862,-905.825635914746,-925.352948377691,-925.38008892566,0.0263702155691007,-946.636247822454,0.0128817003459065,1861.07462015856,1887.87232910201,NA,2398.67265517025,0.349836802207471,0.924200831453957
"17",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-6.20124233168174,0.843655621813671,-6.47976795130863,0.893635581734544,1.29862122015228,8.21217057641428,-0.919559775003572,0.153462345150529,1.29862122015228,8.33357932723651,-6.34050514149519,0.868645601774107,1.29862122015228,8.23156470661143,-0.923039949830046,0.154086844248952,1.29862122015228,8.33810376454736,2.75774511283289,0.0696008393923275,-0.422059988461256,-7.13270167971039,-7.11345963143359,1.80633914436624,10.1908692041063,-4.43775527776266,0.610425054903673,-4.50929768765546,0.625794056235785,4.24684161,0.1090304,-0.848,0.02528766,94.7842208493279,-140.013198569818,1290.20730287062,0.987803799657759,0.993560399474406,8.26208800673633,0.150712201280974,-1.08303549057136,-894.986760762887,-895.084385467734,-915.652441634638,-915.686365798454,0.0329628887644473,-924.677363247338,0.00217964842474459,1839.52876465461,1868.4713156159,NA,2440.40140717143,0.415700315739148,1.01647633267203
"18",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-5.52732629572263,0.761148626660785,-6.99016747084604,0.946893727961703,1.45472795264905,11.0960484586201,-1.69024353076855,0.318186319851922,1.45472795264905,7.35753677338156,-6.25874688328434,0.854021177311244,1.45472795264905,11.6310245345292,-1.75817242633367,0.326811630516244,1.45472795264905,7.48656896724377,2.58490850911105,0.0715713479856358,-0.41692053278115,-6.95034097055246,-7.30656089735013,2.4862830502054,5.9195861002839,-3.94278994532627,0.529958917462621,-4.79760956782971,0.660297069157205,5.60690856,0.16503822,-0.901,0.02702002,75.9105470636791,-102.265850998521,1298.79732530573,0.530687976264634,0.508677246686455,9.81192744586035,0.211849158507542,-1.40466436541666,-927.579265222541,-929.060840443482,-935.731975733882,-936.8044494396,1.04985349398345,-986.12560657294,0.877713331067018,1904.71377357392,1908.63038381439,NA,2495.32879961294,0.409269062134909,1.27913991592778
"19",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-5.18687800779623,0.731910550101847,-6.39334445038247,1.00900854465585,1.17406398633998,10.4731909543919,-1.18763274219987,0.200528449933428,1.17406398633998,11.7723187136769,-5.79011122908935,0.870459547378851,1.17406398633998,10.8370812736636,-1.27121010013421,0.219724274579891,1.17406398633998,12.0648560184877,3.36627566074492,0.0805621597835346,-0.503552546273401,-6.78408557683261,-6.33967387246231,1.87487671669847,12.4684769415149,-4.39583273642265,0.626965182209568,-5.15571249836999,0.822503430947774,7.18236106,0.1524458,-0.834,0.01995133,126.48072994303,-203.406216757223,1298.76042162608,0.153761134672459,0.117662247976902,5.19518602651761,0.130682801527398,-0.789590091934626,-890.828015388697,-893.691424882529,-912.904946852269,-914.490142343772,1.55747262287103,-940.285210257604,0.93073647757257,1831.21127390623,1862.97632605117,NA,2394.11462649493,0.481812331445863,0.797133506667796
"20",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-5.78670250056188,0.84910324696032,-6.17549953614777,0.901671343659914,1.40980212977118,7.41425154115846,-0.789673121282488,0.130895566437072,1.40980212977118,7.40682082726565,-5.98110101835483,0.875387295310117,1.40980212977118,7.45204232487856,-0.794782701323288,0.131586417634727,1.40980212977118,7.41472523636612,2.33920187245199,0.0597465528958864,-0.361504688908056,-6.68570630764773,-6.76131622613399,1.84573322543516,9.81785996342379,-4.38136668227697,0.635364430926676,-4.3364837153547,0.620944921277017,4.84401845,0.08140016,-0.838,0.02890531,66.0645168746888,-82.5737906205403,1254.73109963713,0.977427873502967,0.966566719022918,6.71804023443135,0.155924739380513,-0.99473567754925,-906.310641867298,-906.44185069483,-928.458011298677,-928.52379700894,0.0639361573032018,-928.776597293721,0.0340717323719334,1862.17652686343,1894.08245494398,NA,2426.88840865372,0.350573537776498,0.923224701513181
"21",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-5.68433348144477,0.868193960373045,-6.13135836437577,0.770078147595656,1.29410861018412,9.09349954269778,-1.0918951631745,0.200048832074108,1.29410861018412,9.98474644289344,-5.90784592291027,0.819136053984351,1.29410861018412,9.14345735418765,-1.08093011074437,0.20245551025335,1.29410861018412,10.7207900358629,2.59512881873169,0.0748859527181209,-0.42176485286445,-6.46959975811794,-7.50117326416609,1.99095738395187,10.8435922766838,-3.98670301678103,0.595385386411687,-4.44844566524398,0.572197375702486,6.38280586,0.12842193,-0.864,0.02399472,94.4956664542583,-139.436089779679,1312.55623727873,0.170607399389333,0.152610145013868,6.39968209978814,0.146163678301841,-0.89802973664174,-905.900559092093,-908.69766754962,-926.201835840037,-930.741795574262,4.55640597460524,-950.503252776589,5.37034156170725,1861.35636131302,1889.5701040267,NA,2485.67638477778,0.446893440129224,1.03005905737876
"22",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-5.41483600332705,0.710683407086491,-5.76095134515515,0.946360225749109,1.3981147137952,8.42554322561876,-0.938793861471091,0.147691846884771,1.3981147137952,7.15152389245865,-5.5878936742411,0.8285218164178,1.3981147137952,8.45549218308096,-0.959186702134184,0.161577737598504,1.3981147137952,7.94034191209031,3.23249421909212,0.0757453987361995,-0.478879481706583,-7.13850939750508,-6.08052323978761,1.96403496436199,8.5566370219245,-3.81888369735759,0.501524763178033,-3.91710073631392,0.649488954678115,4.25797834,0.08340452,-0.853,0.02879596,68.7822488664148,-88.0092546039921,1229.5280332136,0.00426550707249686,0.00521990318626285,7.37891368961336,0.176720268480014,-1.0682789652655,-905.083792867238,-910.842177389011,-924.259774144078,-930.725600168814,6.58031872844988,-939.658385431729,7.0966375779237,1859.72282886331,1885.68598063478,NA,2371.04681182322,0.454718245367275,1.19303729075549
"23",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-6.94620732967966,0.946348120214828,-6.12821937486711,0.862215791003759,1.46566123637654,8.23333870842041,-0.919499078880436,0.171471333180149,1.46566123637654,9.07178056700283,-6.53721335227338,0.904281955609294,1.46566123637654,8.40061478197502,-0.936703886856682,0.173240895384769,1.46566123637654,9.14241051964676,2.54596638962147,0.0741206291279628,-0.412165738075579,-7.26585134595281,-6.94910203767272,2.00615818167442,11.4662889390751,-4.67826794054825,0.638924887535953,-4.45611893027277,0.627223767356886,5.83521236,0.11071005,-0.838,0.02501013,90.1237987538941,-130.692354378951,1357.27839012236,0.903047300507786,0.913090619347223,8.28063080448112,0.178797711269157,-1.1705485292516,-927.206538717502,-927.750708252445,-950.626598624124,-951.115771481367,0.476860744516411,-954.160142813191,0.477392893486281,1903.96832056384,1938.41962959488,NA,2583.86442586577,0.45491416192475,1.13626094653219
"24",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-6.45474491063053,0.92659968394483,-6.4745044539133,0.885598977165879,1.40907428306176,8.80496212048269,-1.09058928466675,0.194482807645178,1.40907428306176,7.9662026249157,-6.46462468227192,0.906099330555355,1.40907428306176,8.80505973037037,-1.09038674585669,0.194903072134271,1.40907428306176,8.01214369380508,3.04169261176226,0.0755555894809144,-0.464036693181924,-6.89204499990117,-7.15607614442771,2.01273954671314,9.13606685463167,-4.4195507683312,0.647656878952504,-4.12123753191623,0.562561756470692,3.13983874,0.08691211,-0.794,0.02833232,73.0812293586591,-96.6072155884809,1295.80957839737,0.583353910157209,0.554477137170349,11.1389047222391,0.2281592927769,-1.55265171294898,-916.020539450071,-916.267967550584,-932.840811626797,-933.198562196843,0.348418702450093,-947.720087026022,0.406630763416481,1881.59632202898,1902.84805560022,NA,2495.01194120626,0.44488277097297,1.41559933651083
"25",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-6.57066243704942,0.883257309604984,-5.2265782642354,0.732225715082076,1.51248451007452,8.61748821095954,-1.27434865929302,0.229638847852584,1.51248451007452,5.01511518789697,-5.89862035064241,0.807741512343531,1.51248451007452,9.06912877686181,-1.32509845324129,0.235341483488617,1.51248451007452,5.16282151875991,3.92569443258749,0.109153677593411,-0.639972962884215,-7.26618517693876,-6.82190816187475,2.31937939306133,4.43259597258222,-5.31192675267135,0.715630763721948,-3.57251090704639,0.498771922716963,5.9728752,0.1506012,-0.93,0.030382,60.0298290760094,-70.5044150231814,1234.25964501897,0.051867429686297,0.0419639665617155,7.11894558585591,0.151974959175006,-1.00823379050979,-916.086578257092,-917.857300300944,-922.248815276204,-923.946960122265,1.66979853002479,-960.632893239165,1.86412680101759,1881.72839964302,1881.66406289904,NA,2398.01487501476,0.603022448584025,0.94201455228208
"26",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-6.30353965248257,0.857287233173984,-6.41964117655474,0.87998632810293,1.28858673475813,7.47866465174055,-1.02758192242365,0.197565499142439,1.28858673475813,7.46629755967307,-6.36159041451865,0.868636780638457,1.28858673475813,7.48203454271352,-1.02824077230272,0.197694311370087,1.28858673475813,7.46743479846504,3.10696568726474,0.0818107086707572,-0.487000609853624,-7.15378538747598,-7.13465157780205,1.92552937626295,7.83807272657586,-4.888304340264,0.675360841343204,-4.77948025698376,0.651839956737391,4.2988728,0.1022944,-0.861,0.0245879,103.45074947662,-157.346255824403,1271.45392526605,0.968210530840632,0.962202677051866,6.87991883068921,0.153062141697174,-0.989067554978506,-892.548146234888,-892.564998273316,-906.925197030918,-906.934599177341,0.00913412708553752,-932.071518508221,0.00256001282541608,1834.65153559861,1851.01682640846,NA,2385.5615947077,0.478620135196489,0.952906625505232
