"","EFT_ln_k","EFT_s","NCC_ln_k","NCC_s","sigma_sq","Sigma_11","Sigma_12","Sigma_22","n_EFT","n_NCC","EFT_est_ln_k","EFT_est_s","NCC_est_ln_k","NCC_est_s","est_sigma_sq","est_Sigma_11","est_Sigma_12","est_Sigma_22","est_con_sigma_sq","est_con_g","red_est_ln_k","red_est_s","red_est_sigma_sq","red_est_Sigma_11","red_est_Sigma_12","red_est_Sigma_22","red_est_con_sigma_sq","red_est_con_g","mse_ln_k","mse_s","err_inprod","EFT_ln_k_mazur","NCC_ln_k_mazur","est_sigma_sq_mazur","est_g_mazur","EFT_ln_k_nl","EFT_s_nl","NCC_ln_k_nl","NCC_s_nl","var_ln_k_nl","var_s_nl","corr_ln_k_s_nl","var_residual_nl","lik_ut_nl","BIC_ut_nl","deriv_offset","p_value_nl","p_value_nl_lrt","mse_ln_k_nl","mse_s_nl","err_inprod_nl","lik_uc","lik_uc_red","lik_con","lik_con_red","F_con","lik_mazur","F_mazur","BIC_lin_uc","BIC_lin_con","BIC_mazur","BIC_nl","mh_dist_lin","mh_dist_nl"
"11",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-5.41568006508758,0.712910348015518,-5.93537649754485,0.858967068862076,1.23582009478324,8.20280964817695,-1.08445193052847,0.198280011337173,1.23582009478324,7.99378368506701,-5.67552828131621,0.785938708438797,1.23582009478324,8.27033074365415,-1.10342821971856,0.203613152763286,1.23582009478324,8.11911437816548,3.05225957866321,0.0876700107937126,-0.505089695622711,-7.12608592147556,-6.77561420619937,1.97494820489778,7.84494668895948,-4.50104849517426,0.602284205779827,-4.40352908695013,0.63162358861089,4.13022327,0.08044339,-0.825,0.02444105,103.398392293042,-157.241541457247,1227.38900083383,0.604305635040986,0.597235921302547,6.90429924349141,0.166335035959989,-1.03699620601184,-886.568974764951,-887.566723973037,-900.91226040702,-901.880994234688,0.947597521702268,-938.307334079298,0.836762058545377,1822.69319265874,1838.99095316067,NA,2297.53646021042,0.484848910781835,0.989731532685102
"12",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-5.29723797795094,0.766600245891036,-5.64200048560682,0.804817391048017,1.35706256422447,9.15984240670698,-0.875905763121738,0.124066360680353,1.35706256422447,8.87678069696865,-5.46961923177888,0.785708818469527,1.35706256422447,9.18955770337829,-0.879199722821683,0.12443149822634,1.35706256422447,8.88801016857938,3.17310927777099,0.0847564009429125,-0.502549464503174,-6.68777331612142,-6.80484796237551,1.86185102437632,11.4843243063825,-4.03856320256088,0.591332260901429,-3.88107791261179,0.563569849052115,3.9635547,0.05902832,-0.76,0.02830635,68.9221552092089,-88.2890672895804,1246.79761317378,0.953756563057256,0.935882450772819,7.46905595037977,0.151056804981741,-1.03345436353479,-902.294975562343,-902.381092447086,-930.396953276,-930.476495033125,0.0773130530036165,-935.921400313944,0.0701718134151046,1854.14519425352,1897.96033889863,NA,2405.30615905798,0.488252256172481,0.947603558603555
"13",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-5.29365471930338,0.759379022327643,-4.89002459025622,0.711618263360443,1.29780118803875,10.855515061203,-1.37329818681722,0.229514867271755,1.29780118803875,8.68797466085901,-5.0918396547798,0.735498642844043,1.29780118803875,10.8962443814716,-1.37811760714355,0.230085139796035,1.29780118803875,8.7014419416959,3.06958498217886,0.0766388192516177,-0.469704384955302,-6.72721223882988,-6.60812835266663,2.18689921527269,8.03915990536837,-4.0773519504059,0.598470441664067,-3.39361137170155,0.499968039740703,6.96945338,0.15662174,-0.908,0.02777895,59.8941301004335,-70.2330170720296,1209.82256489867,0.681436024665407,0.640525389920861,5.17673850560791,0.108679704875902,-0.711467470953792,-904.221406185525,-904.330471427101,-918.106361085591,-918.203600711672,0.094526991344026,-964.043440629404,0.0853681993763175,1857.99805549989,1873.37915451781,NA,2349.41211272531,0.449797375816497,0.738308422345454
"14",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-6.35818653539649,0.869349348428185,-6.21728688884087,0.86224861876437,1.49798766522047,6.5687624375918,-0.783453625654215,0.148710719119711,1.49798766522047,6.75165092274095,-6.28773671211868,0.865798983596278,1.49798766522047,6.57372561519167,-0.783703748229193,0.148723324210151,1.49798766522047,6.75740395058662,2.88440221146623,0.0778908220724667,-0.458984899068557,-7.13656930901668,-7.03797397234359,1.99205237155272,8.57896778166532,-4.33879922005108,0.598981611790074,-4.90877145983413,0.681570083856364,4.49107894,0.10637867,-0.855,0.02739045,78.5593418269566,-107.563440525076,1284.70306657669,0.729610086352609,0.636375911809879,7.40200693257879,0.151488945463771,-1.02224171203227,-918.363731955082,-918.399379072025,-937.643339747569,-937.695272243902,0.0504674291199223,-943.210360824374,0.0606233938422035,1886.282707039,1912.45311184177,NA,2461.8426926283,0.449059548429464,0.974844874213226
"15",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-5.18076251380327,0.811979798173357,-6.81123802941458,0.937690715233308,1.51944678782304,5.11122649994299,-0.898796466911697,0.195447728479406,1.51944678782304,4.22779639305043,-5.99600027160892,0.874835256703332,1.51944678782304,5.77583910169498,-0.950038609989521,0.19939853714642,1.51944678782304,4.69840694473396,2.97510545268053,0.0757554633365192,-0.458376462382741,-6.30093822233394,-7.18246062429256,2.15672765940532,4.05041065769526,-3.67038572305934,0.569712927560577,-4.88325791628541,0.670303237101824,3.22186407,0.11614633,-0.906,0.03209521,55.8653989760697,-62.1755548233021,1202.88427006224,0.00941291407494424,0.00684273455702367,7.43529173875595,0.162029569222275,-1.05856886168559,-902.201734825724,-908.751925756664,-913.554017478746,-919.587793679671,6.12141619689354,-940.266380426574,8.48968677534117,1853.95871278028,1864.27446730412,NA,2343.59298530118,0.447500560448397,1.01529096624851
"16",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-6.06161528531365,0.844115219743603,-6.37156413382199,0.801969323811098,1.45970061441205,6.63608526812673,-0.896867787764268,0.186202937142236,1.45970061441205,7.26907654988694,-6.21658970956782,0.82304227177735,1.45970061441205,6.66010234029963,-0.89360201978586,0.186647006278225,1.45970061441205,7.46046571506832,2.9037473151156,0.0777313304836355,-0.462142312170022,-6.99033646780583,-7.55137965819443,2.10556379714119,8.199677149168,-4.52107491542161,0.633248362903276,-4.99035964764365,0.64357837089787,4.41539298,0.12650654,-0.849,0.02267442,117.749125513993,-185.943007899148,1324.49022541039,0.391226753228504,0.345191880916558,6.75372876021403,0.136387093931285,-0.915238111759919,-917.689810139073,-918.671258757901,-935.823162318257,-937.424858989257,1.57387141766298,-955.373675710355,1.93374213823733,1884.93486340698,1908.81275698314,NA,2463.03744292162,0.440942067795003,0.92670446063503
"17",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-6.18417648806649,0.809288622537331,-6.61613244661499,0.891714980040308,1.31764244404388,12.9336292394662,-1.68154901269232,0.280232609954861,1.31764244404388,9.44483031414013,-6.40015446734074,0.85050180128882,1.31764244404388,12.9802757269976,-1.69045015175854,0.281931136057663,1.31764244404388,9.45861053993879,3.29197110878266,0.0903613807427756,-0.524845272093971,-7.32038552464159,-7.26126657464047,2.21928887185217,8.56393817946089,-4.65782467404475,0.625498994453633,-5.12855921197219,0.696471879754049,10.01371777,0.21157694,-0.923,0.02301441,99.9474821030689,-150.3397210773,1346.07846215828,0.875187361602329,0.83759162418965,6.23698475052564,0.124663864295216,-0.840743901820182,-914.898462841661,-915.076839689192,-927.08918928092,-927.181481832407,0.089714751329201,-969.620636830211,0.0195952040288199,1879.35216881216,1891.34481090847,NA,2541.81720323927,0.531951120411014,0.852313110137961
"18",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-5.59566613549656,0.837756637235872,-4.72971930396244,0.714337743597764,1.34100527146529,7.68406459869681,-0.979894545370599,0.180956351073063,1.34100527146529,7.54479423482194,-5.1626927197295,0.776047190416818,1.34100527146529,7.8715305774578,-1.00661309534494,0.184764406899777,1.34100527146529,7.58117564477971,3.59349160963707,0.0929677174792779,-0.560228247448774,-6.56227010716059,-6.43162110683828,2.037119142616,8.01221648923153,-4.38622569034108,0.658722563123439,-3.41866274825384,0.51064023479137,4.87927092,0.09792016,-0.867,0.02953821,57.5730142305496,-65.5907853322618,1192.79343230348,0.348807952260576,0.292037813828686,5.50565923390815,0.143115925413705,-0.850452472145249,-901.069884446521,-901.691338473708,-917.340223942247,-917.637632211197,0.289525506307263,-946.556690905458,0.110639727616245,1851.69501202188,1871.84688023112,NA,2319.9960792747,0.538821686321948,0.866254632463666
"19",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-6.09213031396901,0.829788869731069,-5.95513573825852,0.838774971688418,1.36344379983425,9.93702421158195,-1.15559872625026,0.210684222524095,1.36344379983425,10.7322142979486,-6.02363302611376,0.834281920709743,1.36344379983425,9.94171609002548,-1.15529096444403,0.210704410031192,1.36344379983425,10.7556431418965,2.50821973440062,0.0650773802284065,-0.389299881858018,-7.10620418260895,-6.9156727367685,2.06918104562771,11.992185054075,-4.31313600677012,0.586168302013733,-4.68921237476073,0.669766755782004,6.10296038,0.14969896,-0.808,0.02157582,112.957903537019,-176.360563945201,1353.38920336656,0.763341662284667,0.712013234513319,6.97333580785198,0.142403943598047,-0.967066303893102,-921.505585912976,-921.58869990453,-943.596928159017,-943.736576453843,0.135793751119924,-963.184522437266,0.160693976668062,1892.56641495479,1924.36028866466,NA,2530.41784278792,0.385643899032535,0.898147759426323
"20",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-5.94392601590415,0.92424982634182,-5.57020241627843,0.72406923960938,1.30058840841391,8.69732570977085,-1.04874209041931,0.182894528204988,1.30058840841391,8.49677247955468,-5.75706421609129,0.8241595329756,1.30058840841391,8.73224304200017,-1.06744514278152,0.192912595031124,1.30058840841391,9.01640656891218,2.42342212372797,0.0574853256268535,-0.35822761492086,-6.39522594870132,-7.21412648413447,1.96384981331656,9.26069933882567,-4.23543053271466,0.672054021086545,-4.20838459898181,0.546617571634543,6.09785112,0.13783493,-0.888,0.02414763,95.9928969272228,-142.430550725608,1255.54436800842,0.0227399680991339,0.0241934027304583,5.98327834284264,0.140463320316001,-0.853456687504617,-899.353512160713,-902.466839461403,-917.236633463324,-920.965701714633,3.72075019722565,-942.123266855247,3.96026308663668,1848.26226745026,1871.63969927328,NA,2368.65818529122,0.355003921796264,0.970907687173422
"21",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-5.89107916806597,0.846172061475254,-6.10081950986662,0.881964602791135,1.11865371004232,13.3779010499403,-1.62082408749761,0.246045590047479,1.11865371004232,10.7104943394508,-5.99594933896629,0.864068332133194,1.11865371004232,13.388898802685,-1.62270087245999,0.246365866550941,1.11865371004232,10.7130490779358,3.43492023436413,0.0960275345609976,-0.562328971126519,-6.80754621976951,-6.80404386243937,1.90343856824884,9.87863925170022,-4.70561669953392,0.677739150223337,-4.45180765193697,0.643101399514361,9.11959249,0.16545358,-0.916,0.02317716,97.2777242154053,-145.000205301973,1254.8727780374,0.959258398790876,0.943060480414954,6.00198162363774,0.129982118207515,-0.855148991015682,-879.659004034201,-879.696663201013,-894.984708529732,-894.999977926976,0.0148347466762653,-936.515117740283,7.04943689904103e-05,1808.87325119724,1827.13584940609,NA,2364.74535077283,0.526915977227345,0.804226837073569
"22",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-5.63094502903149,0.8880415626137,-5.69714024459661,0.837738838481864,1.36962030447985,6.9070436320079,-0.682831112650263,0.102551398002346,1.36962030447985,6.82632946640599,-5.66404263681405,0.862890200547782,1.36962030447985,6.90813908364883,-0.681998662733407,0.103183989016117,1.36962030447985,6.91596151587906,2.42023924675573,0.0647406316110509,-0.379090860655795,-6.29796442751516,-6.66385025663124,1.73108115476791,9.53982619517632,-4.29482107972914,0.677684718926765,-4.02110887204432,0.581955429936029,4.59966434,0.07868811,-0.857,0.02825795,71.6219313787474,-93.6886196286574,1199.92787945656,0.290845887998963,0.27812780925012,5.58119467984782,0.129175715183863,-0.814963500761132,-892.204374142913,-892.827871849714,-916.365154896124,-917.162282997959,0.778778786445255,-912.153326898788,0.873146791515769,1833.96399141466,1869.89674213888,NA,2306.16713928445,0.389930482080394,0.804678990486568
"23",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-6.38233212940162,0.92426496776559,-5.79474828098751,0.824925864443544,1.11175254656795,8.8500285449702,-0.799026849497944,0.126553293551848,1.11175254656795,13.0417816430209,-6.08854020519457,0.874595416104567,1.11175254656795,8.93634223969947,-0.813619362654937,0.129020357914055,1.11175254656795,13.0615226147573,2.41943463522198,0.0617104190882248,-0.372559593824532,-6.83354185351411,-6.83779467673155,1.54066654769509,17.0832125117446,-4.80074105628073,0.690746632904003,-3.78884865306116,0.554759715186268,4.23516398,0.08295475,-0.743,0.02190295,115.711502485374,-181.867761841911,1303.99615113605,0.322023497479905,0.264630051132174,8.50943620873666,0.166860128678917,-1.15765714048142,-872.612794482973,-873.068197818172,-906.17721348917,-906.27555553722,0.0955994126817548,-902.4970328136,7.72533609762862e-05,1794.78083209478,1849.52085932497,NA,2426.1245404302,0.366347902939934,1.07142643301604
"24",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-5.62550732053127,0.824372932206774,-5.61433086327248,0.831026431739209,1.19210225065079,14.1822517228424,-1.86935894796298,0.311928333253611,1.19210225065079,11.0745477359397,-5.61991909190187,0.827699681972991,1.19210225065079,14.1822829511416,-1.86934035732469,0.311939400517618,1.19210225065079,11.0765256633691,2.79257642274958,0.0783089162797713,-0.445379826691873,-6.67184794345982,-6.62103165771161,2.20441237965868,9.0027762753527,-3.93262497441297,0.56977539906616,-3.6678412140552,0.538454975052935,8.23457105,0.18296693,-0.909,0.02491711,76.6536471119888,-103.75205109514,1254.19601350961,0.943259325458792,0.938577377047167,7.94220815178973,0.180248980762208,-1.15691156527605,-901.064826981568,-901.073076277977,-912.707858067573,-912.719323803947,0.0111390561485636,-969.543014969978,0.0139360405639803,1851.68489709197,1862.58214848177,NA,2404.63997592407,0.476958058388028,1.09901487403641
"25",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-5.65129691442943,0.800346133023821,-5.60356500007459,0.844841057712828,1.39246399089265,7.81359817665665,-0.934130549501661,0.170235138913436,1.39246399089265,7.93723091628807,-5.62743095725201,0.822593595368324,1.39246399089265,7.81416776056864,-0.933599592518039,0.170730088494206,1.39246399089265,8.00188239426189,2.35546735892347,0.0658252885974732,-0.379936512732834,-6.84078298947968,-6.52796182777108,1.99163322274682,9.27821331930949,-4.29787506251428,0.604809686793907,-4.21990649723867,0.634274756233992,4.42441093,0.07851276,-0.811,0.02539021,90.7831208263635,-132.01099852389,1234.90215776941,0.669311748764537,0.657810265042788,6.93695245145701,0.170972340628651,-1.05109088821025,-910.579984846964,-910.917003151939,-929.709021415842,-930.213575121858,0.491908572509541,-945.624785970863,0.568868938794352,1870.71521282277,1896.58447517831,NA,2337.79331701493,0.382491223689789,1.02065837646404
"26",-5.86,0.83,-5.86,0.83,1.359326,9.604077,-1.1484446,0.2002995,35,35,-6.00112306356245,0.864872382330263,-4.88015449801227,0.696978183092726,1.39197724454334,6.94638659123747,-0.855245367770767,0.153971080132639,1.39197724454334,6.5675085703179,-5.44063878078736,0.780925282711495,1.39197724454334,7.26052922247537,-0.90229639769164,0.161018195667043,1.39197724454334,6.62167125309348,3.28903779347624,0.0775331277095068,-0.492065581681149,-6.80617844269038,-6.68548007024691,2.01132236367573,7.42139260021961,-4.17036323781777,0.606002426974416,-3.12845115117182,0.450712258295108,2.45031649,0.06116216,-0.756,0.03172229,52.5970301743552,-55.6388172198729,1198.57608369136,0.193168434958734,0.145676678170138,9.18226963929248,0.200166880663304,-1.32732114986372,-901.586037815235,-902.728923483306,-917.978031424964,-918.477255729136,0.486694186668775,-941.061151040798,0.102349138704112,1852.72731875931,1873.12249519656,NA,2341.51335016284,0.451755327817889,1.17882217180705
